yr,mn,avg_close,last_year_close,yoy_diff,yoy_pct_change
2019,1,53.14796665736607,NULL,NULL,NULL
2019,2,57.44399161087839,NULL,NULL,NULL
2019,3,60.328145890008834,NULL,NULL,NULL
2019,4,61.22110039847238,NULL,NULL,NULL
2019,5,57.08204390785911,NULL,NULL,NULL
2019,6,57.03260040283203,NULL,NULL,NULL
2019,7,57.5922777002508,NULL,NULL,NULL
2019,8,53.134450912475586,NULL,NULL,NULL
2019,9,54.97926654815674,NULL,NULL,NULL
2019,10,52.56357309092646,NULL,NULL,NULL
2019,11,54.02759132385254,NULL,NULL,NULL
2019,12,54.01551909673782,NULL,NULL,NULL
2020,1,52.74418585641043,53.14796665736607,-0.4037808009556372,-0.7597295368959801
2020,2,46.07797341597708,57.44399161087839,-11.366018194901315,-19.78626114963238
2020,3,31.731907150962137,60.328145890008834,-28.596238739046697,-47.40115632126965
2020,4,33.363153639293856,61.22110039847238,-27.857946759178525,-45.50383213934137
2020,5,35.53791904449463,57.08204390785911,-21.54412486336448,-37.74238515029464
2020,6,38.29163776744496,57.03260040283203,-18.74096263538707,-32.86008791991968
2020,7,34.91531840237704,57.5922777002508,-22.676959297873758,-39.374999919086385
2020,8,34.49307269141788,53.134450912475586,-18.641378221057707,-35.0834117995578
2020,9,30.137350445701962,54.97926654815674,-24.841916102454775,-45.18415334023338
2020,10,27.616474064913664,52.56357309092646,-24.947099026012797,-47.46081280064116
2020,11,30.745546054840087,54.02759132385254,-23.282045269012453,-43.092880320085094
2020,12,35.181293140758164,54.01551909673782,-18.834225955979655,-34.868175426119564
2021,1,39.085819043611224,52.74418585641043,-13.658366812799208,-25.895492727828685
2021,2,43.651492871736224,46.07797341597708,-2.426480544240853,-5.266031390606895
2021,3,49.68120375923488,31.731907150962137,17.949296608272746,56.56545168520862
2021,4,48.227752322242374,33.363153639293856,14.864598682948518,44.55393768723817
2021,5,51.69620933532715,35.53791904449463,16.158290290832518,45.46774466620236
2021,6,54.20340486006303,38.29163776744496,15.91176709261807,41.5541565217303
2021,7,51.23397899809338,34.91531840237704,16.318660595716338,46.73782552303851
2021,8,49.014469320123844,34.49307269141788,14.521396628705965,42.09945793643079
2021,9,49.12724158877418,30.137350445701962,18.98989114307222,63.01115015829291
2021,10,55.0755235581171,27.616474064913664,27.459049493203434,99.4299613653061
2021,11,56.49761999221075,30.745546054840087,25.752073937370664,83.75871383594004
2021,12,54.62468667463823,35.181293140758164,19.443393533880062,55.26628443158202
2022,1,63.59316349029541,39.085819043611224,24.507344446684186,62.70137110172708
2022,2,70.84922429134971,43.651492871736224,27.19773141961349,62.306532103106306
2022,3,74.2128796784774,49.68120375923488,24.531675919242524,49.378183423509554
2022,4,76.91434059143066,48.227752322242374,28.686588269188285,59.481495379493744
2022,5,82.56152089436848,51.69620933532715,30.865311559041338,59.705173659510855
2022,6,85.60379464285714,54.20340486006303,31.400389782794107,57.93065927105597
2022,7,79.65077133178711,51.23397899809338,28.416792333693735,55.46473822529232
2022,8,85.9600660904594,49.014469320123844,36.94559677033556,75.37691886254255
2022,9,84.76355089460101,49.12724158877418,35.63630930582683,72.53879548973069
2022,10,94.10287075950986,55.0755235581171,39.02734720139276,70.86150921508735
2022,11,103.58498091924758,56.49761999221075,47.08736092703683,83.34397260190553
2022,12,99.10074106852214,54.62468667463823,44.47605439388391,81.42116156893906
2023,1,103.81527519226074,63.59316349029541,40.22211170196533,63.24911278883524
2023,2,105.439991198088,70.84922429134971,34.59076690673828,48.823070757263906
2023,3,100.11034725023353,74.2128796784774,25.897467571756124,34.896190100633824
2023,4,108.40120576557361,76.91434059143066,31.48686517414295,40.93757410129968
2023,5,100.02240614457564,82.56152089436848,17.460885250207156,21.148938465592344
2023,6,99.32578822544643,85.60379464285714,13.721993582589292,16.029655741124635
2023,7,98.32052536010742,79.65077133178711,18.669754028320312,23.439514415436136
2023,8,102.76068679146145,85.9600660904594,16.800620701002046,19.54468099561725
2023,9,110.42764663696289,84.76355089460101,25.66409574236188,30.277277758542496
2023,10,104.17182159423828,94.10287075950986,10.068950834728426,10.69994013302817
2023,11,99.69418116978237,103.58498091924758,-3.8907997494652165,-3.7561427486272287
2023,12,96.58831176757812,99.10074106852214,-2.512429300944021,-2.5352275612215944
2024,1,96.16812460763114,103.81527519226074,-7.6471505846296,-7.366113098932171
2024,2,99.3808048248291,105.439991198088,-6.059186373258896,-5.746573291983328
2024,3,107.03611106872559,100.11034725023353,6.925763818492058,6.9181298524323145
2024,4,115.99340542879972,108.40120576557361,7.592199663226111,7.0037963227501905
2024,5,113.28371602838689,100.02240614457564,13.26130988381125,13.25833920116151
2024,6,109.60180222360711,99.32578822544643,10.276013998160678,10.34576637321671
2024,7,112.32150441950017,98.32052536010742,14.000979059392748,14.24013857545304
2024,8,114.64352451671253,102.76068679146145,11.882837725251079,11.563602868250237
2024,9,112.11908912658691,110.42764663696289,1.6914424896240234,1.5317201272836467
2024,10,118.83616538669752,104.17182159423828,14.664343792459235,14.077073404340195
2024,11,118.22716903686523,99.69418116978237,18.532987867082866,18.5898390955442
2024,12,109.09937577020554,96.58831176757812,12.511064002627421,12.952979272205296
2025,1,108.27102139121608,96.16812460763114,12.102896783584939,12.585143812427582
