Date,Close,daily_articles
2020-10-30,21.6165828704834,4
2020-11-02,22.56415748596192,1
2020-11-03,22.733369827270508,6
2020-11-04,22.758752822875977,3
2020-11-05,22.707988739013672,7
2020-11-06,22.56415748596192,2
2020-11-09,25.57609748840332,1
2020-11-10,26.87055397033692,8
2020-11-11,26.55751609802246,2
2020-11-12,26.1923828125,3
2020-11-16,28.390039443969727,2
2020-11-17,28.860361099243164,1
2020-11-18,28.21047019958496,2
2020-11-24,31.733566284179688,2
2020-11-25,31.07512283325196,3
2020-11-27,31.015260696411133,1
2020-11-30,28.937318801879883,3
2020-12-01,29.98057174682617,3
2020-12-03,31.391515731811523,2
2020-12-04,32.69131088256836,1
2020-12-07,31.998653411865234,1
2020-12-08,31.97300338745117,2
2020-12-09,32.13548278808594,3
2020-12-10,32.85377502441406,5
2020-12-11,32.332157135009766,1
2020-12-14,31.143529891967773,2
2020-12-15,32.13548278808594,3
2020-12-16,32.349266052246094,3
2020-12-17,32.58014297485352,3
2020-12-18,31.896041870117188,4
2020-12-21,30.39102935791016,2
2020-12-22,29.877948760986328,2
2020-12-23,30.73307991027832,1
2020-12-24,30.639009475708008,3
2020-12-28,30.69886779785156,1
2020-12-29,30.90410041809082,3
2021-01-07,34.49561309814453,1
2021-01-12,35.22246170043945,1
2021-01-13,34.76925277709961,2
2021-01-14,35.61582565307617,1
2021-01-19,34.760704040527344,1
2021-01-20,34.85476303100586,2
2021-01-22,33.58917999267578,2
2021-01-25,32.68275833129883,2
2021-01-26,32.828128814697266,1
2021-01-29,31.5454330444336,7
2021-02-01,31.31455612182617,3
2021-02-02,30.92974853515625,1
2021-02-03,31.5454330444336,2
2021-02-04,31.29745483398437,10
2021-02-08,32.947837829589844,1
2021-02-10,32.785369873046875,4
2021-02-11,31.91314697265625,6
2021-02-12,32.93073272705078,6
2021-02-17,34.683738708496094,2
2021-02-18,33.69479751586914,3
2021-02-19,34.100032806396484,2
2021-02-25,36.41073226928711,2
2021-03-01,35.35884094238281,1
2021-03-02,35.807186126708984,1
2021-03-04,36.58316421508789,1
2021-03-11,37.87646865844727,1
2021-03-17,37.264305114746094,1
2021-03-18,35.91065216064453,3
2021-03-22,35.68647384643555,1
2021-03-23,33.91034698486328,2
2021-03-24,34.78978729248047,2
2021-03-25,34.37593460083008,1
2021-03-26,35.17778396606445,2
2021-03-29,34.93636703491211,2
2021-03-30,34.574241638183594,1
2021-03-31,33.8068733215332,1
2021-04-07,34.82427978515625,3
2021-04-09,33.548221588134766,1
2021-04-12,33.37578582763672,1
2021-04-14,34.44490432739258,3
2021-04-15,34.27246856689453,4
2021-04-20,33.03952407836914,1
2021-04-21,33.315425872802734,2
2021-04-22,32.56531524658203,2
2021-04-23,32.78948211669922,2
2021-04-26,33.030906677246094,2
2021-04-28,33.69479751586914,2
2021-04-29,33.32405090332031,2
2021-04-30,32.76362228393555,3
2021-05-05,34.298336029052734,1
2021-05-06,34.600101470947266,1
2021-05-11,33.83274841308594,2
2021-05-12,34.14314270019531,2
2021-05-13,33.98395538330078,2
2021-05-17,35.65401840209961,1
2021-05-18,35.02775573730469,7
2021-05-19,34.166622161865234,1
2021-05-21,34.66242218017578,1
2021-05-24,35.062538146972656,2
2021-05-25,33.90567779541016,1
2021-05-26,34.036155700683594,16
2021-05-27,33.757808685302734,8
2021-05-28,33.58384704589844,5
2021-06-01,34.43627166748047,3
2021-06-02,35.03643798828125,2
2021-06-03,34.96685791015625,4
2021-06-04,34.92336654663086,1
2021-06-07,34.514549255371094,2
2021-06-09,34.636322021484375,3
2021-06-10,34.888572692871094,1
2021-06-11,35.15822219848633,2
2021-06-14,35.88017272949219,2
2021-06-15,36.845680236816406,3
2021-06-16,36.24550628662109,2
2021-06-17,35.88017272949219,2
2021-06-18,33.992652893066406,1
2021-06-21,35.210411071777344,1
2021-06-23,35.90626525878906,4
2021-06-24,36.36728286743164,1
2021-06-25,36.43686294555664,1
2021-06-28,35.09732818603516,2
2021-06-29,34.871177673339844,2
2021-06-30,35.14082336425781,5
2021-07-01,36.04544448852539,1
2021-07-02,35.949764251708984,1
2021-07-06,35.44525909423828,1
2021-07-07,35.09732818603516,4
2021-07-08,35.13212585449219,2
2021-07-09,35.61923599243164,1
2021-07-12,35.279998779296875,1
2021-07-13,35.0886344909668,3
2021-07-14,34.76680374145508,2
2021-07-15,33.957862854003906,1
2021-07-16,33.383785247802734,1
2021-07-19,32.253013610839844,3
2021-07-20,32.31390380859375,1
2021-07-21,33.47076416015625,2
2021-07-22,33.131526947021484,1
2021-07-23,32.9401741027832,2
2021-07-26,34.140533447265625,3
2021-07-27,34.166622161865234,3
2021-07-28,34.36668395996094,5
2021-07-29,35.61923599243164,6
2021-07-30,35.332183837890625,3
2021-08-03,36.20201110839844,2
2021-08-05,35.83668518066406,1
2021-08-06,35.96715545654297,1
2021-08-09,35.697505950927734,1
2021-08-10,36.097633361816406,1
2021-08-11,36.4107666015625,2
2021-08-13,35.59245300292969,2
2021-08-16,34.94131088256836,6
2021-08-17,35.01170349121094,2
2021-08-18,34.51896286010742,2
2021-08-19,33.73583221435547,2
2021-08-20,33.595054626464844,4
2021-08-23,34.74773025512695,3
2021-08-24,34.95890808105469,2
2021-08-25,34.93251037597656,2
2021-08-26,34.68614196777344,1
2021-08-30,35.14369201660156,3
2021-08-31,34.98529815673828,2
2021-09-01,34.84451675415039,2
2021-09-03,35.32847213745117,1
2021-09-07,35.27567672729492,2
2021-09-08,34.78292465209961,2
2021-09-09,34.624542236328125,2
2021-09-10,34.730133056640625,1
2021-09-13,35.478057861328125,3
2021-09-15,36.50756072998047,2
2021-09-16,35.953208923339844,1
2021-09-20,34.74773025512695,5
2021-09-21,36.05000305175781,4
2021-09-22,36.28758239746094,4
2021-09-23,37.21148300170898,1
2021-09-24,36.9387092590332,1
2021-09-27,38.86571502685547,3
2021-09-28,39.12969207763672,2
2021-09-30,39.21768951416016,2
2021-10-01,39.939212799072266,2
2021-10-04,40.19438552856445,2
2021-10-05,40.94231033325195,1
2021-10-06,40.00080871582031,3
2021-10-07,40.50235366821289,3
2021-10-08,40.97751235961914,5
2021-10-12,41.36467361450195,3
2021-10-13,41.76943206787109,3
2021-10-14,42.31497573852539,3
2021-10-15,42.86051559448242,4
2021-10-18,42.76373291015625,1
2021-10-19,43.37086868286133,2
2021-10-21,42.98371124267578,1
2021-10-22,42.84292602539063,1
2021-10-25,43.168487548828125,2
2021-10-26,42.99251556396485,2
2021-10-27,43.96921157836914,4
2021-10-28,41.7430305480957,11
2021-10-29,40.40555953979492,4
2021-11-01,40.61674499511719,1
2021-11-02,39.94801712036133,4
2021-11-03,39.41127014160156,3
2021-11-04,39.48165893554688,2
2021-11-05,40.26477813720703,3
2021-11-09,40.51115798950195,1
2021-11-10,39.52416610717773,1
2021-11-11,39.34632873535156,2
2021-11-12,39.275184631347656,2
2021-11-15,40.26218032836914,19
2021-11-16,40.53783416748047,4
2021-11-17,40.3155403137207,3
2021-11-18,40.07545852661133,2
2021-11-19,38.421573638916016,2
2021-11-22,38.35044097900391,1
2021-11-23,39.19517135620117,3
2021-11-24,39.337440490722656,2
2021-11-30,37.38123321533203,2
2021-12-01,36.98110580444336,2
2021-12-02,39.00843811035156,1
2021-12-03,38.75057601928711,3
2021-12-06,39.55973815917969,3
2021-12-07,39.5152702331543,1
2021-12-08,39.65753936767578,1
2021-12-09,39.15070343017578,1
2021-12-10,39.25740814208984,10
2021-12-13,38.08369064331055,2
2021-12-14,37.95030975341797,4
2021-12-15,38.08369064331055,4
2021-12-16,38.11036682128906,4
2021-12-17,37.44347381591797,2
2021-12-21,38.2793083190918,3
2021-12-22,38.697227478027344,3
2021-12-29,38.8394889831543,1
2021-12-30,38.59052658081055,2
2022-01-06,41.56038665771485,5
2022-01-07,42.03165435791016,7
2022-01-10,41.80046844482422,3
2022-01-11,43.11646270751953,1
2022-01-13,43.78334426879883,1
2022-01-14,44.50358200073242,1
2022-01-18,45.30385208129883,1
2022-01-20,44.005645751953125,6
2022-01-21,43.25872802734375,5
2022-01-24,42.68075942993164,3
2022-01-25,44.22794342041016,1
2022-01-27,45.44612121582031,2
2022-01-31,45.703983306884766,2
2022-02-01,46.842132568359375,2
2022-02-02,47.348968505859375,3
2022-02-03,47.935829162597656,9
2022-02-04,48.993953704833984,4
2022-02-07,49.5363655090332,3
2022-02-08,48.59382247924805,2
2022-02-10,48.47823333740234,2
2022-02-11,49.09176635742188,2
2022-02-14,48.35374450683594,1
2022-02-15,47.54458618164063,2
2022-02-16,48.05141830444336,2
2022-02-17,47.686859130859375,1
2022-02-22,46.8332405090332,2
2022-02-24,45.8729248046875,1
2022-02-25,48.20258331298828,2
2022-02-28,46.58427047729492,4
2022-03-01,46.032981872558594,5
2022-03-02,48.5671501159668,3
2022-03-03,45.65951919555664,2
2022-03-07,45.84625625610352,1
2022-03-08,47.07331848144531,9
2022-03-09,45.9796257019043,5
2022-03-10,45.96183776855469,1
2022-03-11,45.28606414794922,2
2022-03-14,44.42355346679688,1
2022-03-15,44.77033615112305,5
2022-03-18,45.49057769775391,3
2022-03-21,47.51791763305664,1
2022-03-22,47.18891906738281,2
2022-03-23,48.67385482788086,2
2022-03-24,48.92282104492188,7
2022-03-25,49.42965698242188,1
2022-03-28,47.998077392578125,3
2022-03-29,47.52680587768555,2
2022-03-30,49.44743728637695,1
2022-03-31,48.84280014038086,3
2022-04-01,49.545257568359375,3
2022-04-04,49.63417053222656,1
2022-04-05,48.82501220703125,3
2022-04-06,49.17179107666016,3
2022-04-07,49.27849197387695,9
2022-04-08,49.87424850463867,4
2022-04-11,49.18956756591797,4
2022-04-12,49.78532791137695,1
2022-04-13,50.718971252441406,2
2022-04-19,51.65261459350586,2
2022-04-20,51.45698928833008,3
2022-04-21,50.42554473876953,1
2022-04-22,49.34074401855469,3
2022-04-26,47.17112350463867,4
2022-04-27,47.838016510009766,2
2022-04-28,48.87836456298828,1
2022-04-29,47.5090217590332,5
2022-05-02,47.77577590942383,1
2022-05-04,50.65673065185547,3
2022-05-05,50.63005828857422,9
2022-05-06,51.30583190917969,7
2022-05-09,48.32706451416016,3
2022-05-10,48.851680755615234,4
2022-05-11,49.67862701416016,2
2022-05-12,49.10066604614258,5
2022-05-13,50.41665267944336,3
2022-05-17,52.0527458190918,4
2022-05-18,51.946044921875,2
2022-05-20,52.32271957397461,2
2022-05-23,53.82047271728516,2
2022-05-24,53.7576904296875,7
2022-05-25,54.134376525878906,1
2022-05-26,53.91912841796875,3
2022-05-27,53.82944869995117,3
2022-05-31,53.11195755004883,4
2022-06-01,53.56935119628906,4
2022-06-02,53.12989044189453,4
2022-06-03,53.50657272338867,2
2022-06-07,55.20164108276367,3
2022-06-08,54.96846008300781,5
2022-06-09,53.38998031616211,1
2022-06-10,51.99985504150391,2
2022-06-13,50.152320861816406,1
2022-06-14,49.27340316772461,3
2022-06-15,49.29133987426758,1
2022-06-16,46.99538040161133,1
2022-06-17,44.78014755249024,1
2022-06-21,47.04022216796875,2
2022-06-22,45.58732223510742,3
2022-06-23,44.09852600097656,2
2022-06-24,45.659061431884766,1
2022-06-27,46.493141174316406,1
2022-06-28,47.66803359985352,1
2022-06-29,47.17474365234375,3
2022-06-30,46.896728515625,4
2022-07-01,46.54695892333984,1
2022-07-05,43.58731842041016,9
2022-07-06,43.05816650390625,3
2022-07-07,43.90122222900391,5
2022-07-08,43.99090576171875,1
2022-07-11,43.35414123535156,2
2022-07-13,42.85189437866211,1
2022-07-14,41.38105010986328,2
2022-07-15,42.57387161254883,4
2022-07-19,44.4213981628418,2
2022-07-20,44.215126037597656,4
2022-07-25,45.01332092285156,2
2022-07-26,44.8967399597168,1
2022-07-27,46.1164665222168,2
2022-07-28,46.17924118041992,9
2022-07-29,47.874305725097656,3
2022-08-01,46.95950698852539,1
2022-08-02,47.28237915039063,3
2022-08-03,46.95950698852539,12
2022-08-04,45.820499420166016,2
2022-08-05,46.53798675537109,2
2022-08-08,46.60973739624024,1
2022-08-09,47.10300827026367,1
2022-08-10,47.650089263916016,2
2022-08-11,48.82707977294922,3
2022-08-12,49.153018951416016,2
2022-08-15,48.01223373413086,1
2022-08-16,47.74967956542969,1
2022-08-18,48.60979080200195,3
2022-08-19,47.85832595825195,1
2022-08-23,49.84110641479492,1
2022-08-24,49.288822174072266,3
2022-08-25,49.5604362487793,2
2022-08-30,49.25260543823242,3
2022-09-01,47.44184875488281,6
2022-09-02,48.19331741333008,5
2022-09-07,47.25171661376953,1
2022-09-08,47.22455978393555,4
2022-09-09,48.573577880859375,1
2022-09-13,48.13898468017578,2
2022-09-14,49.08058547973633,3
2022-09-15,48.07561874389648,12
2022-09-16,47.568607330322266,2
2022-09-19,47.52333831787109,2
2022-09-20,47.849266052246094,1
2022-09-22,47.38752365112305,2
2022-09-23,43.55777740478516,2
2022-09-26,42.37173080444336,1
2022-09-27,43.52155303955078,1
2022-09-28,44.91584396362305,5
2022-09-29,45.34137344360352,2
2022-09-30,45.0516471862793,3
2022-10-04,48.60073852539063,1
2022-10-06,46.78091812133789,1
2022-10-07,47.05254364013672,1
2022-10-11,45.43191146850586,2
2022-10-12,45.55865859985352,4
2022-10-13,47.25171661376953,4
2022-10-14,45.74878692626953,3
2022-10-17,46.54552459716797,2
2022-10-19,46.84429931640625,3
2022-10-20,47.097801208496094,1
2022-10-21,47.97602462768555,1
2022-10-24,47.930755615234375,4
2022-10-25,47.81304931640625,1
2022-10-26,48.26575469970703,5
2022-10-27,50.71026992797852,7
2022-10-28,50.86418151855469,5
2022-10-31,50.36623001098633,3
2022-11-01,50.55635070800781,2
2022-11-02,49.714351654052734,2
2022-11-03,50.45675659179688,3
2022-11-07,51.47984313964844,2
2022-11-08,50.8913459777832,4
2022-11-09,48.516239166259766,2
2022-11-10,49.21963119506836,1
2022-11-11,50.9461555480957,3
2022-11-15,51.41204071044922,9
2022-11-16,50.99182891845703,2
2022-11-18,51.101444244384766,1
2022-11-21,49.95956802368164,3
2022-11-22,51.90533828735352,1
2022-11-23,51.91447067260742,1
2022-11-25,51.90533828735352,3
2022-11-28,51.6038818359375,2
2022-11-30,53.4126205444336,2
2022-12-01,53.02894592285156,1
2022-12-02,52.72748947143555,4
2022-12-05,52.43516540527344,2
2022-12-07,51.47598648071289,1
2022-12-09,50.79998779296875,3
2022-12-12,51.48512649536133,1
2022-12-14,51.85052490234375,4
2022-12-15,51.29329681396485,3
2022-12-16,50.20621871948242,1
2022-12-20,51.27501678466797,2
2022-12-22,51.832252502441406,3
2022-12-23,52.78230285644531,5
2022-12-28,51.66781997680664,1
2023-01-04,50.63556671142578,1
2023-01-06,52.29814147949219,2
2023-01-09,53.04721450805664,2
2023-01-10,53.32125854492188,3
2023-01-18,53.339542388916016,4
2023-01-19,54.01553726196289,4
2023-01-20,53.805419921875,1
2023-01-23,53.55878448486328,3
2023-01-25,52.83710861206055,1
2023-01-26,53.45829391479492,1
2023-01-27,53.449161529541016,2
2023-01-30,53.35780334472656,1
2023-01-31,53.72320556640625,3
2023-02-01,53.27558898925781,8
2023-02-02,52.6452751159668,27
2023-02-03,53.25732803344727,1
2023-02-07,54.45401382446289,1
2023-02-08,54.32612228393555,2
2023-02-09,54.61844253540039,7
2023-02-10,56.41804885864258,3
2023-02-13,56.48199081420898,2
2023-02-14,57.16712188720703,1
2023-02-16,57.07133102416992,4
2023-02-17,55.92805862426758,4
2023-02-21,55.38408660888672,2
2023-02-22,54.35145568847656,1
2023-02-24,55.90039825439453,1
2023-02-27,56.42594146728516,4
2023-02-28,56.02947998046875,1
2023-03-01,57.10820770263672,1
2023-03-02,57.55076599121094,2
2023-03-03,57.440128326416016,1
2023-03-06,57.689064025878906,2
2023-03-08,56.58267593383789,3
