yr,mn,min_close,max_close,avg_close,std_close
2019,1,27.352458953857425,29.145721435546875,28.43861216590518,0.40749333054788206
2019,2,29.30164909362793,30.809221267700195,30.274910977012233,0.40545936547586553
2019,3,30.38490104675293,32.02461242675781,31.232152938842773,0.5548044162929596
2019,4,30.93866539001465,32.52803039550781,31.931120100475493,0.41635550911228764
2019,5,29.716833114624023,31.19828987121582,30.521023576909844,0.4022425205702268
2019,6,29.512489318847656,30.97935485839844,30.326568698883058,0.4071704267877062
2019,7,28.344837188720703,30.70933532714844,29.359570156444203,0.7730592791857577
2019,8,26.746797561645508,28.46160125732422,27.317863551053133,0.39582442573962273
2019,9,27.41454124450684,29.1951904296875,28.248480224609374,0.4593164602323519
2019,10,26.984224319458008,29.1951904296875,28.01228772038999,0.647539676686223
2019,11,28.20348358154297,29.635517120361328,29.18008804321289,0.39822912719121456
2019,12,27.55530166625977,28.723546981811523,28.174414952596027,0.3553940842751853
2020,1,27.23121452331543,30.03498077392578,28.87140873500279,0.6622773280200006
2020,2,23.98991203308105,28.39191436767578,26.872739892256888,1.3192268156570521
2020,3,12.351469039916992,25.408292770385746,18.45192610133778,4.125941707177974
2020,4,16.591293334960938,19.957090377807617,18.41968245733352,0.9114771614026739
2020,5,17.179128646850586,18.919084548950195,18.158581161499022,0.46888609644414686
2020,6,17.91920280456543,22.34388732910156,19.440142198042437,1.2297417571024878
2020,7,17.352338790893555,18.966323852539062,18.171140497381035,0.42402167876737484
2020,8,16.695199966430664,19.10016822814941,17.88008708045596,0.7338444677345551
2020,9,13.927286148071287,16.56757164001465,15.37220877692813,0.9002152992202498
2020,10,11.885255813598633,13.951218605041504,13.04767808047208,0.5808738889668235
2020,11,12.724018096923828,17.784339904785156,15.246229648590088,1.6157609989427262
2020,12,16.466373443603516,18.231788635253903,17.40122500332919,0.4912350825182161
2021,1,16.946374893188477,20.72127342224121,19.272287469161185,0.9459504953493046
2021,2,16.88128662109375,21.100780487060547,18.50545913294742,1.3164477520502817
2021,3,19.839187622070312,22.230440139770508,21.112611936486285,0.7234330466042512
2021,4,20.00410461425781,21.14200782775879,20.561275936308363,0.33971496258397144
2021,5,21.183238983154297,22.59516906738281,21.99849662780762,0.36017824646343916
2021,6,21.77746963500977,23.679866790771484,22.764320200139824,0.48339012267010245
2021,7,19.265968322753903,22.59516906738281,20.725745791480655,0.9819006829958099
2021,8,19.90861320495605,21.7524356842041,20.91097216172652,0.5106990775882907
2021,9,20.542375564575195,23.094322204589844,21.514143353416806,0.8625752609125226
2021,10,23.322479248046875,25.46037483215332,24.596846807570685,0.5854303802036411
2021,11,22.194805145263672,24.742111206054688,23.280683699108305,0.6116895361038541
2021,12,21.92976760864257,23.54564476013184,22.91996669769287,0.4242414382257618
2022,1,23.40030288696289,27.68366050720215,26.087871074676514,1.1841765176093209
2022,2,25.193647384643555,28.504419326782227,27.395986356233294,0.9445751599009239
2022,3,24.06222343444824,26.8173770904541,25.28189584483271,0.7934016241175456
2022,4,24.485429763793945,27.128297805786133,25.943327045440675,0.8521857841649616
2022,5,24.9259090423584,28.52615737915039,27.12134415762765,1.002594908797483
2022,6,23.889673233032227,29.853361129760746,26.77734238760812,2.020404265826829
2022,7,22.719640731811523,25.653461456298828,24.16297550201416,0.6957088834558051
2022,8,25.36531639099121,28.863523483276367,27.34318501016368,1.1039207419875146
2022,9,24.083860397338867,28.38644027709961,26.772184099469865,1.3351570948965925
2022,10,26.33675003051757,29.402448654174805,27.623696372622536,0.9261092040824881
2022,11,28.87128448486328,32.059356689453125,30.27693121773856,0.8978419838482398
2022,12,30.076854705810547,31.89860916137696,30.855907531011674,0.5097327648609856
2023,1,30.16615867614746,32.434417724609375,31.485146141052248,0.661208575862024
2023,2,31.112754821777344,36.927711486816406,34.909353958932975,1.9148523365341037
2023,3,31.715450286865234,36.44977188110352,34.16788864135742,1.5160890416228607
2023,4,35.46683883666992,36.657188415527344,36.005531311035156,0.3785298017873555
2023,5,30.730836868286133,36.080039978027344,32.87102976712313,0.923859479628174
2023,6,31.651575088500977,32.64524841308594,32.098707471575054,0.2844129988301268
2023,7,31.715394973754883,34.003562927246094,32.974797916412356,0.7008083381073819
2023,8,32.84579849243164,34.395206451416016,33.64277765025263,0.4473021832245613
2023,9,35.1423225402832,36.41519927978516,35.64640140533447,0.3502496025264314
2023,10,33.49128723144531,37.64194869995117,35.6869440945712,1.2126789809997944
2023,11,32.19074249267578,33.998592376708984,33.251978011358354,0.4694288196057405
2023,12,32.401832580566406,33.60674285888672,32.95711975097656,0.3374463369175152
2024,1,31.61724281311035,33.653438568115234,32.66025043669201,0.6687562778976605
2024,2,31.981517791748047,34.027061462402344,33.41226081848144,0.5315330250205282
2024,3,33.700050354003906,36.17744445800781,35.0725456237793,0.7744938035528416
2024,4,35.85594940185547,37.49177932739258,36.81484101035378,0.4869496394247053
2024,5,34.83987808227539,36.91498565673828,35.75287593494762,0.5078362608151591
2024,6,33.376258850097656,34.82074737548828,34.089189629805716,0.38849187663995793
2024,7,33.14667510986328,35.44254302978516,33.93935793096369,0.7194295730389028
2024,8,31.510862350463867,33.45382308959961,32.691760930148035,0.5960467037322369
2024,9,29.882308959960938,31.90098571777344,31.097398567199708,0.6201945926312996
2024,10,28.16448783874512,32.163028717041016,30.536775423132855,1.0341670464841273
2024,11,27.7699031829834,29.397048950195312,28.754224872589113,0.3970029522172047
2024,12,28.016441345214844,29.90984344482422,28.816159293765114,0.5806879754508671
2025,1,29.515384674072266,31.38906478881836,30.813466021889134,0.4433915160574085
