yr,mn,min_close,max_close,avg_close,std_close
2019,1,222.2053985595703,245.60791015625,236.66754223051527,5.601044970619828
2019,2,245.7261962890625,254.333724975586,250.43513810007195,3.213167319170544
2019,3,249.72970581054688,260.21551513671875,255.3888658796038,2.5799746867773057
2019,4,261.220703125,268.7057189941406,264.8167913527716,2.3369273943043845
2019,5,251.5700225830078,268.7148132324219,260.73851776123047,4.442946968207468
2019,6,250.9302520751953,270.3871765136719,264.49246444702146,4.916644439997642
2019,7,271.5185852050781,277.35015869140625,274.552114313299,1.6459287693704625
2019,8,260.6453857421875,270.765625,265.9526159113104,3.0931635461993685
2019,9,267.0004272460937,276.6889343261719,274.2012054443359,2.383361338484025
2019,10,265.76080322265625,280.5960388183594,274.1202856976053,4.461451393773913
2019,11,282.4412536621094,291.0582580566406,286.26722259521483,2.466290985344365
2019,12,285.5872802734375,299.40557861328125,293.39949108305433,4.458280056735059
2020,1,298.28375244140625,307.75897216796875,303.1462838309152,2.998295322269028
2020,2,274.6698608398437,313.68328857421875,303.5151704487048,12.391312991279845
2020,3,207.9178466796875,290.0601501464844,245.98456712202594,24.510894977959467
2020,4,229.5536346435547,273.4406433105469,256.83992658342635,12.353177134473857
2020,5,262.61346435546875,283.8016357421875,271.9886505126953,6.744392628870873
2020,6,280.3417663574219,301.4086303710937,289.70039506392044,5.59307348659852
2020,7,290.8578186035156,306.1632995605469,299.7320834073153,4.482475328823289
2020,8,307.9710388183594,328.3812866210937,317.29859125046505,5.854898654270576
2020,9,303.4201965332031,335.05047607421875,315.2867838541667,7.664799468503965
2020,10,307.0877990722656,331.4356384277344,320.6668174050071,6.754217483559975
2020,11,310.5298767089844,342.0059814453125,333.3070526123047,8.405856860147631
2020,12,342.9371032714844,353.1065979003906,347.5185019753196,2.681264625087803
2021,1,348.2994079589844,363.03265380859375,357.16618427477385,4.552592029159242
2021,2,355.32598876953125,370.82427978515625,365.9524343390214,4.540194949666773
2021,3,355.7699584960937,375.5351867675781,369.0769096042799,5.483306325758213
2021,4,379.5905456542969,398.0201110839844,391.2457042875744,4.727026417639696
2021,5,384.1387634277344,399.9719848632813,394.1508590698242,3.7682416266559584
2021,6,394.43603515625,406.9273071289063,401.32895729758525,3.2258166438755427
2021,7,403.9898986816406,419.24749755859375,413.6143304734003,3.776735062316332
2021,8,415.9867858886719,429.9041137695313,422.5747042569247,3.9092538793055054
2021,9,409.2610168457031,430.8166198730469,422.29056222098217,6.363895212812252
2021,10,408.78411865234375,437.9761657714844,424.1242297944568,9.486435968178476
2021,11,434.4571228027344,447.970703125,444.1805158342634,3.7046575946488325
2021,12,429.6314392089844,456.9615173339844,445.51533647017044,7.994907443349589
2022,1,412.7084655761719,457.1816101074219,436.25905456542966,14.727191041026884
2022,2,403.8177490234375,437.8783874511719,423.5264748021176,9.419474173630379
2022,3,398.3627014160156,443.0882568359375,419.9083331564198,13.843127721085635
2022,4,395.5202026367188,438.52825927734375,420.3089096069336,12.211360361383242
2022,5,373.88177490234375,411.8978576660156,387.2084699358259,10.43205027426886
2022,6,351.98419189453125,400.6946411132813,374.2745899018787,16.149310078501816
2022,7,364.3610534667969,397.2191467285156,375.99200744628905,9.101484034615094
2022,8,381.0118103027344,414.2942199707031,400.2381883704144,9.186286626454836
2022,9,345.78887939453125,396.2357482910156,371.23103695824034,14.302060732925177
2022,10,345.1886291503906,376.6134033203125,359.7097880045573,9.581905009861298
2022,11,359.17779541015625,394.6782531738281,378.64183117094495,10.322065441666322
2022,12,366.3221130371094,394.3878479003906,378.7372828892299,8.42572387492705
2023,1,368.9673767089844,395.3235778808594,383.8630340576172,7.80933171767731
2023,2,385.3841247558594,405.3409118652344,395.8999730160362,6.615001289956581
2023,3,374.78326416015625,399.6733093261719,385.85976642111075,6.05909987272605
2023,4,394.76263427734375,406.05810546875,401.1680169356497,2.9907245054229117
2023,5,395.5144348144531,410.2072143554688,404.0576255104759,3.9065686198601264
2023,6,411.8083190917969,434.3664245605469,424.14550926571803,5.909135508490164
2023,7,429.7315673828125,448.584716796875,440.4148483276367,6.137051182455524
2023,8,427.51702880859375,447.3010559082031,435.9717792013417,5.433366796157497
2023,9,418.7883605957031,442.1174011230469,431.91067657470705,8.12691694043143
2023,10,403.8414916992188,429.0545349121094,418.5693373246626,7.670755415594149
2023,11,415.6219787597656,448.8001403808594,437.8390924362909,9.964699357299908
2023,12,447.1874694824219,470.65277099609375,460.614453125,8.33633132727388
2024,1,461.3619384765625,485.0481567382813,472.7468828473772,7.328101776451293
2024,2,483.0043640136719,501.6452331542969,493.6394500732422,5.617388422259213
2024,3,500.7566528320313,518.1490478515625,509.9989181518555,5.312196788179454
2024,4,490.4078979492188,517.148681640625,504.6867786754261,8.037746030590487
2024,5,495.5480651855469,526.2604370117188,517.4067049893466,8.381732485560368
2024,6,522.7345581054688,543.22607421875,535.8623271741366,6.717403258230745
2024,7,534.9630737304688,561.2437133789062,548.4841669256037,7.087852383660666
2024,8,514.0677490234375,560.0712890625,543.0527843128551,15.359290788146957
2024,9,536.9005737304688,571.8353881835938,557.9578918457031,10.762515606018248
2024,10,565.8953857421875,582.6290893554688,575.4506252122962,5.726349738187774
2024,11,567.8986206054688,600.52880859375,589.6170471191406,9.290066036059955
2024,12,584.1339721679688,605.7711791992188,598.385730561756,7.34090530367665
2025,1,580.489990234375,609.75,595.4784224660773,9.441207902101903
