yr,mn,avg_close,last_year_close,yoy_diff,yoy_pct_change
2019,1,85.4118158249628,NULL,NULL,NULL
2019,2,91.09115801359478,NULL,NULL,NULL
2019,3,95.06851886567615,NULL,NULL,NULL
2019,4,93.87606448218936,NULL,NULL,NULL
2019,5,91.91374414617366,NULL,NULL,NULL
2019,6,94.49683151245117,NULL,NULL,NULL
2019,7,96.72263370860706,NULL,NULL,NULL
2019,8,92.43057250976562,NULL,NULL,NULL
2019,9,95.06126747131347,NULL,NULL,NULL
2019,10,90.6757348102072,NULL,NULL,NULL
2019,11,94.17141075134278,NULL,NULL,NULL
2019,12,93.83507937476749,NULL,NULL,NULL
2020,1,91.13814217703683,85.4118158249628,5.726326352074025,6.704372570428864
2020,2,85.00331597579152,91.09115801359478,-6.087842037803256,-6.683241458951135
2020,3,61.258545962246984,95.06851886567615,-33.80997290342917,-35.56379473125044
2020,4,67.15320169358026,93.87606448218936,-26.722862788609106,-28.466108944819585
2020,5,73.85381050109864,91.91374414617366,-18.05993364507502,-19.64878464351716
2020,6,75.69122002341531,94.49683151245117,-18.805611489035854,-19.90078523062223
2020,7,71.40944636951794,96.72263370860706,-25.313187339089126,-26.170903715617683
2020,8,71.32709721156529,92.43057250976562,-21.103475298200337,-22.83170462453933
2020,9,63.6042845589774,95.06126747131347,-31.456982912336073,-33.09127234373223
2020,10,59.30907301469283,90.6757348102072,-31.366661795514375,-34.592123086918164
2020,11,68.79134368896484,94.17141075134278,-25.380067062377933,-26.95092582757771
2020,12,73.89314582131125,93.83507937476749,-19.941933553456238,-21.252109217929302
2021,1,75.96377764250103,91.13814217703683,-15.174364534535798,-16.649850624625888
2021,2,79.10597590396279,85.00331597579152,-5.8973400718287365,-6.937776490399818
2021,3,90.31034287162448,61.258545962246984,29.0517969093775,47.424888157289644
2021,4,87.60091363816034,67.15320169358026,20.447711944580078,30.44934780307705
2021,5,90.76304092407227,73.85381050109864,16.909230422973636,22.89554229936734
2021,6,91.95051123879172,75.69122002341531,16.259291215376408,21.48107958934543
2021,7,87.25019146147228,71.40944636951794,15.840745091954346,22.18298264067788
2021,8,85.95956386219372,71.32709721156529,14.63246665062843,20.51459714843948
2021,9,85.4782467796689,63.6042845589774,21.873962220691496,34.3907055513041
2021,10,95.37310863676525,59.30907301469283,36.064035622072424,60.80694536085257
2021,11,100.35145314534505,68.79134368896484,31.560109456380204,45.878024419870314
2021,12,102.48500234430486,73.89314582131125,28.59185652299361,38.693516435387075
2022,1,112.31300926208496,75.96377764250103,36.34923161958393,47.85074248235764
2022,2,120.51371644672595,79.10597590396279,41.407740542763165,52.34464282829088
2022,3,145.21533999235734,90.31034287162448,54.90499712073286,60.79591259971178
2022,4,147.01006851196288,87.60091363816034,59.40915487380255,67.81796262901416
2022,5,150.61493573869978,90.76304092407227,59.851894814627514,65.94302505212067
2022,6,145.38284592401413,91.95051123879172,53.432334685222415,58.109883202781575
2022,7,129.54288558959962,87.25019146147228,42.29269412812734,48.47289549708649
2022,8,142.75221119756284,85.95956386219372,56.792647335369125,66.06902685827536
2022,9,139.15551176525298,85.4782467796689,53.67726498558409,62.796403772697985
2022,10,150.23418535505022,95.37310863676525,54.86107671828496,57.52258419847357
2022,11,166.36865016392298,100.35145314534505,66.01719701857793,65.78599008722001
2022,12,159.1229233514695,102.48500234430486,56.637921007164636,55.264594537341125
2023,1,162.05986251831055,112.31300926208496,49.74685325622559,44.29304635595702
2023,2,153.07897708290503,120.51371644672595,32.565260636179076,27.022036658022085
2023,3,146.74098603621772,145.21533999235734,1.5256460438603767,1.0506094218012167
2023,4,156.05383782637747,147.01006851196288,9.04376931441459,6.151802666277009
2023,5,144.64353734796697,150.61493573869978,-5.971398390732816,-3.964678776009658
2023,6,144.9317888532366,145.38284592401413,-0.451057070777523,-0.3102546713202139
2023,7,146.3639709472656,129.54288558959962,16.821085357665993,12.984954967697954
2023,8,149.59482209578803,142.75221119756284,6.842610898225189,4.793348446809915
2023,9,156.7543098449707,139.15551176525298,17.59879807971771,12.646856640077491
2023,10,151.16953069513494,150.23418535505022,0.9353453400847229,0.6225915479051657
2023,11,136.2847137451172,166.36865016392298,-30.08393641880579,-18.082695501324377
2023,12,139.81502532958984,159.1229233514695,-19.30789802187965,-12.133951297031235
2024,1,139.05891927083334,162.05986251831055,-23.00094324747721,-14.192868542559955
2024,2,145.64584350585938,153.07897708290503,-7.433133577045652,-4.855750749510164
2024,3,147.12537002563477,146.74098603621772,0.38438398941704577,0.26194725809064306
2024,4,154.38090098987925,156.05383782637747,-1.6729368364982236,-1.0720254367338926
2024,5,155.19076676802203,144.64353734796697,10.54722942005506,7.291877406649518
2024,6,150.75183266087583,144.9317888532366,5.820043807639223,4.0157123938715875
2024,7,152.00449856844816,146.3639709472656,5.640527621182542,3.85376782597324
2024,8,142.25108337402344,149.59482209578803,-7.343738721764595,-4.909086169481372
2024,9,139.82152557373047,156.7543098449707,-16.932784271240223,-10.802117203658815
2024,10,147.0207466457201,151.16953069513494,-4.148784049414843,-2.7444578483092177
2024,11,156.30556564331056,136.2847137451172,20.02085189819337,14.690460395754162
2024,12,149.02044895717077,139.81502532958984,9.205423627580927,6.584001687859174
2025,1,152.93735463995682,139.05891927083334,13.87843536912348,9.980255449917326
