yr,mn,avg_close,last_year_close,yoy_diff,yoy_pct_change
2019,1,28.43861216590518,NULL,NULL,NULL
2019,2,30.274910977012233,NULL,NULL,NULL
2019,3,31.232152938842773,NULL,NULL,NULL
2019,4,31.931120100475493,NULL,NULL,NULL
2019,5,30.521023576909844,NULL,NULL,NULL
2019,6,30.326568698883058,NULL,NULL,NULL
2019,7,29.359570156444203,NULL,NULL,NULL
2019,8,27.317863551053133,NULL,NULL,NULL
2019,9,28.248480224609374,NULL,NULL,NULL
2019,10,28.01228772038999,NULL,NULL,NULL
2019,11,29.18008804321289,NULL,NULL,NULL
2019,12,28.174414952596027,NULL,NULL,NULL
2020,1,28.87140873500279,28.43861216590518,0.43279656909761144,1.521862482503586
2020,2,26.872739892256888,30.274910977012233,-3.402171084755345,-11.237592365964732
2020,3,18.45192610133778,31.232152938842773,-12.780226837504994,-40.92009559036993
2020,4,18.41968245733352,31.931120100475493,-13.511437643141974,-42.31432408454964
2020,5,18.158581161499022,30.521023576909844,-12.362442415410822,-40.50467830562346
2020,6,19.440142198042437,30.326568698883058,-10.88642650084062,-35.897323594151196
2020,7,18.171140497381035,29.359570156444203,-11.188429659063168,-38.10828836881793
2020,8,17.88008708045596,27.317863551053133,-9.437776470597171,-34.548003554375086
2020,9,15.37220877692813,28.248480224609374,-12.876271447681244,-45.58217413927903
2020,10,13.04767808047208,28.01228772038999,-14.964609639917908,-53.42159051516971
2020,11,15.246229648590088,29.18008804321289,-13.933858394622803,-47.751255493088664
2020,12,17.40122500332919,28.174414952596027,-10.773189949266836,-38.23749301411556
2021,1,19.272287469161185,28.87140873500279,-9.599121265841607,-33.247845139624005
2021,2,18.50545913294742,26.872739892256888,-8.36728075930947,-31.136686444542327
2021,3,21.112611936486285,18.45192610133778,2.660685835148506,14.419556096941037
2021,4,20.561275936308363,18.41968245733352,2.141593478974844,11.626657972717663
2021,5,21.99849662780762,18.158581161499022,3.8399154663085966,21.146561133588065
2021,6,22.764320200139824,19.440142198042437,3.324178002097387,17.09955600238419
2021,7,20.725745791480655,18.171140497381035,2.55460529409962,14.058585340132112
2021,8,20.91097216172652,17.88008708045596,3.030885081270558,16.951176286962845
2021,9,21.514143353416806,15.37220877692813,6.141934576488676,39.954795472899086
2021,10,24.596846807570685,13.04767808047208,11.549168727098605,88.51512626130598
2021,11,23.280683699108305,15.246229648590088,8.034454050518217,52.69797343805072
2021,12,22.91996669769287,17.40122500332919,5.51874169436368,31.714673497456864
2022,1,26.087871074676514,19.272287469161185,6.815583605515329,35.36468422039355
2022,2,27.395986356233294,18.50545913294742,8.890527223285876,48.04272706456138
2022,3,25.28189584483271,21.112611936486285,4.169283908346426,19.747835658084416
2022,4,25.943327045440675,20.561275936308363,5.382051109132313,26.175666946954184
2022,5,27.12134415762765,21.99849662780762,5.1228475298200316,23.28726192745553
2022,6,26.77734238760812,22.764320200139824,4.0130221874682945,17.62856150408412
2022,7,24.16297550201416,20.725745791480655,3.4372297105335043,16.584347531399242
2022,8,27.34318501016368,20.91097216172652,6.43221284843716,30.759989534155086
2022,9,26.772184099469865,21.514143353416806,5.258040746053059,24.439926143831304
2022,10,27.623696372622536,24.596846807570685,3.026849565051851,12.305843869874469
2022,11,30.27693121773856,23.280683699108305,6.9962475186302555,30.051727041410835
2022,12,30.855907531011674,22.91996669769287,7.935940833318803,34.62457401440132
2023,1,31.485146141052248,26.087871074676514,5.397275066375734,20.688829114978518
2023,2,34.909353958932975,27.395986356233294,7.513367602699681,27.42506696054839
2023,3,34.16788864135742,25.28189584483271,8.885992796524711,35.14765210276306
2023,4,36.005531311035156,25.943327045440675,10.062204265594481,38.78532714007793
2023,5,32.87102976712313,27.12134415762765,5.749685609495483,21.199854904235753
2023,6,32.098707471575054,26.77734238760812,5.321365083966935,19.87264085785275
2023,7,32.974797916412356,24.16297550201416,8.811822414398197,36.468283526023804
2023,8,33.64277765025263,27.34318501016368,6.299592640088953,23.03898626932943
2023,9,35.64640140533447,26.772184099469865,8.874217305864608,33.14715479653501
2023,10,35.6869440945712,27.623696372622536,8.063247721948667,29.189604509047673
2023,11,33.251978011358354,30.27693121773856,2.975046793619793,9.826117357220078
2023,12,32.95711975097656,30.855907531011674,2.1012122199648857,6.809756666055167
2024,1,32.66025043669201,31.485146141052248,1.1751042956397626,3.7322497738309375
2024,2,33.41226081848144,34.909353958932975,-1.4970931404515326,-4.2885157434099135
2024,3,35.0725456237793,34.16788864135742,0.9046569824218764,2.6476818392777814
2024,4,36.81484101035378,36.005531311035156,0.8093096993186251,2.247737138850618
2024,5,35.75287593494762,32.87102976712313,2.8818461678244844,8.767130778199235
2024,6,34.089189629805716,32.098707471575054,1.9904821582306624,6.20112869028552
2024,7,33.93935793096369,32.974797916412356,0.9645600145513313,2.9251430653082076
2024,8,32.691760930148035,33.64277765025263,-0.9510167201045974,-2.8268079704692752
2024,9,31.097398567199708,35.64640140533447,-4.549002838134765,-12.76146443622219
2024,10,30.536775423132855,35.6869440945712,-5.1501686714383474,-14.431520552138858
2024,11,28.754224872589113,33.251978011358354,-4.497753138769241,-13.526272443801327
2024,12,28.816159293765114,32.95711975097656,-4.140960457211445,-12.564691600784512
2025,1,30.813466021889134,32.66025043669201,-1.846784414802876,-5.654532314082058
