Date,Close,daily_articles
2019-01-03,82.61833953857422,1
2019-01-04,84.33052062988281,1
2019-01-11,85.63937377929688,1
2019-01-16,84.77188110351562,3
2019-01-18,87.0319595336914,1
2019-01-22,85.48719024658203,1
2019-01-23,84.76426696777344,1
2019-01-24,86.37752532958984,1
2019-01-29,85.09909057617188,1
2019-01-30,85.99703216552734,1
2019-01-31,87.24502563476562,5
2019-02-01,90.07582092285156,1
2019-02-04,91.1183624267578,1
2019-02-05,90.92049407958984,1
2019-02-07,89.96928405761719,1
2019-02-08,89.47467041015625,2
2019-02-11,88.99524688720703,1
2019-02-13,90.98899841308594,2
2019-02-15,91.73453521728516,1
2019-02-25,91.94207000732422,1
2019-02-26,92.18802642822266,1
2019-02-27,92.29562377929688,2
2019-03-04,93.8636245727539,1
2019-03-05,94.76290130615234,2
2019-03-06,94.94735717773438,1
2019-03-07,93.72526550292967,1
2019-03-11,95.01654052734376,1
2019-03-12,95.23177337646484,5
2019-03-14,95.769775390625,2
2019-03-18,96.75362396240234,2
2019-03-19,96.29244232177734,1
2019-03-21,96.73825073242188,1
2019-03-22,94.6091766357422,1
2019-03-25,94.45543670654295,1
2019-03-27,94.37860107421876,2
2019-03-28,94.55538940429688,2
2019-04-01,96.03112030029295,3
2019-04-02,96.02344512939452,3
2019-04-03,95.22406768798828,2
2019-04-05,97.16868591308594,2
2019-04-09,96.4922866821289,1
2019-04-11,96.83816528320312,2
2019-04-12,92.0496826171875,12
2019-04-15,92.34176635742188,1
2019-04-16,93.13343811035156,2
2019-04-18,92.12654113769533,3
2019-04-24,90.91212463378906,5
2019-04-25,90.62004089355467,1
2019-04-26,90.00517272949219,1
2019-04-29,90.481689453125,1
2019-04-30,92.28025817871094,5
2019-05-01,90.55086517333984,2
2019-05-02,89.4517593383789,1
2019-05-06,91.00434112548828,2
2019-05-09,93.14879608154295,6
2019-05-10,93.7636947631836,3
2019-05-13,92.57234191894533,1
2019-05-14,93.49468994140624,1
2019-05-16,93.76255798339844,1
2019-05-20,93.79361724853516,3
2019-05-23,91.48834991455078,2
2019-05-28,91.82988739013672,4
2019-05-30,89.55564880371094,5
2019-06-03,90.02913665771484,1
2019-06-06,93.66942596435548,2
2019-06-13,93.84793853759766,1
2019-06-17,94.22053527832033,1
2019-06-18,95.41582489013672,2
2019-06-19,95.38478088378906,1
2019-06-20,96.46366119384766,4
2019-06-21,96.96817016601562,3
2019-06-24,96.9526596069336,1
2019-06-25,95.96691131591795,3
2019-06-26,96.19202423095705,1
2019-06-28,96.58785247802734,3
2019-07-01,96.89833068847656,1
2019-07-02,95.41582489013672,2
2019-07-03,95.74182891845705,1
2019-07-08,95.93585205078124,1
2019-07-09,95.74182891845705,1
2019-07-10,97.36404418945312,3
2019-07-12,97.78318786621094,2
2019-07-16,96.83624267578124,1
2019-07-17,96.3550033569336,1
2019-07-18,96.77416229248048,3
2019-07-19,97.0535659790039,2
2019-07-22,97.2631378173828,1
2019-07-23,97.65899658203124,1
2019-07-24,98.21783447265624,2
2019-07-25,97.51151275634766,1
2019-07-26,96.02901458740234,2
2019-07-29,96.42486572265624,1
2019-07-30,96.5102310180664,4
2019-08-01,93.71598052978516,3
2019-08-02,93.70824432373048,2
2019-08-06,92.6603775024414,2
2019-08-07,92.44307708740234,1
2019-08-08,95.6487045288086,1
2019-08-15,90.77425384521484,1
2019-08-19,91.9897232055664,1
2019-08-20,91.06439971923828,1
2019-08-21,92.43668365478516,1
2019-08-23,90.31946563720705,1
2019-08-26,90.75858306884766,1
2019-08-27,90.82917022705078,1
2019-08-29,92.1543960571289,3
2019-08-30,92.31121826171876,1
2019-09-03,91.17418670654295,2
2019-09-04,91.94265747070312,1
2019-09-10,95.54981231689452,1
2019-09-11,95.10284423828124,1
2019-09-19,96.96913146972656,1
2019-09-20,97.48667907714844,2
2019-09-23,97.94148254394533,1
2019-09-24,97.03186798095705,1
2019-09-26,94.22457122802734,1
2019-09-27,93.00128173828124,1
2019-09-30,93.00128173828124,1
2019-10-02,88.05323791503906,2
2019-10-03,88.72761535644531,1
2019-10-07,88.8138656616211,3
2019-10-08,87.59841918945312,1
2019-10-09,88.71977233886719,5
2019-10-10,89.85680389404297,3
2019-10-11,91.080078125,1
2019-10-14,91.10362243652344,1
2019-10-15,91.20555877685548,3
2019-10-16,90.26455688476562,1
2019-10-21,91.4407958984375,1
2019-10-22,92.37393951416016,1
2019-10-24,92.20143127441406,1
2019-10-30,91.24475860595705,2
2019-11-01,91.1271514892578,1
2019-11-04,95.33021545410156,2
2019-11-06,94.02067565917967,1
2019-11-08,94.828369140625,1
2019-11-11,94.73426818847656,4
2019-11-13,95.88699340820312,3
2019-11-14,95.63606262207033,2
2019-11-15,95.5331039428711,2
2019-11-21,94.0522689819336,1
2019-11-27,93.49795532226562,1
2019-12-03,91.77164459228516,3
2019-12-10,93.3554229736328,3
2019-12-11,92.04090118408205,2
2019-12-12,94.0839614868164,6
2019-12-13,93.41085815429688,4
2019-12-16,94.5194854736328,2
2019-12-17,93.91765594482422,1
2019-12-18,93.87805938720705,3
2019-12-19,93.5454559326172,3
2019-12-20,94.77288818359376,1
2019-12-23,95.28762817382812,2
2019-12-24,95.2955551147461,1
2019-12-26,95.5014190673828,1
2019-12-30,94.90752410888672,2
2020-01-03,95.82611846923828,3
2020-01-06,95.5014190673828,1
2020-01-08,93.20497131347656,1
2020-01-09,93.05451202392578,1
2020-01-10,92.20719146728516,1
2020-01-13,92.38140106201172,2
2020-01-14,92.09632873535156,1
2020-01-16,92.56354522705078,1
2020-01-17,91.5261688232422,1
2020-01-22,89.4039077758789,2
2020-01-24,88.57243347167969,1
2020-01-27,87.41627502441406,2
2020-01-29,87.40044403076172,1
2020-01-31,84.84264373779297,4
2020-02-03,84.16161346435547,2
2020-02-04,84.61299896240234,1
2020-02-06,86.7035903930664,4
2020-02-07,86.26805877685547,1
2020-02-11,88.06562805175781,4
2020-02-12,88.72289276123047,4
2020-02-13,88.42198181152344,2
2020-02-24,83.88750457763672,1
2020-02-25,80.68294525146484,1
2020-02-26,78.54389953613281,6
2020-02-27,75.41143798828125,2
2020-03-02,77.38223266601562,1
2020-03-03,75.61974334716797,1
2020-03-04,78.93646240234375,1
2020-03-06,76.36479187011719,1
2020-03-09,64.62805938720703,1
2020-03-10,68.08099365234375,1
2020-03-13,66.83121490478516,2
2020-03-16,55.83955383300781,1
2020-03-18,44.10283660888672,1
2020-03-19,45.97750473022461,1
2020-03-23,43.43789291381836,1
2020-03-24,53.31596755981445,1
2020-03-25,55.49506378173828,2
2020-03-26,61.19118118286133,1
2020-03-30,57.642120361328125,1
2020-03-31,58.050689697265625,2
2020-04-03,60.173736572265625,1
2020-04-06,64.40374755859375,1
2020-04-07,64.82835388183594,1
2020-04-08,68.88213348388672,1
2020-04-09,67.54424285888672,1
2020-04-15,66.08615112304688,2
2020-04-16,64.08330535888672,1
2020-04-21,65.40518188476562,2
2020-04-22,67.64836883544922,3
2020-04-27,71.87040710449219,1
2020-04-28,72.0306167602539,1
2020-04-29,75.80401611328125,1
2020-05-01,71.6540756225586,2
2020-05-06,72.14278411865234,1
2020-05-08,76.48497009277344,1
2020-05-13,71.06122589111328,3
2020-05-15,71.42975616455078,1
2020-05-19,72.85234832763672,2
2020-05-20,75.5999526977539,1
2020-05-21,74.81957244873047,1
2020-05-22,73.38886260986328,1
2020-05-26,75.84381866455078,2
2020-05-27,76.33158111572266,1
2020-05-28,73.86846923828125,8
2020-05-29,74.54319763183594,1
2020-06-04,78.26627349853516,1
2020-06-05,81.94872283935547,2
2020-06-15,74.16111755371094,1
2020-06-19,73.67337036132812,1
2020-06-22,74.45375061035156,1
2020-06-23,74.33184051513672,1
2020-06-24,71.24279022216797,1
2020-06-26,70.2835693359375,1
2020-07-01,71.22654724121094,1
2020-07-06,71.99879455566406,1
2020-07-08,70.19414520263672,1
2020-07-14,71.81996154785156,4
2020-07-20,69.31621551513672,12
2020-07-21,74.29118347167969,3
2020-07-23,73.98228454589844,2
2020-07-24,73.26692962646484,1
2020-07-28,72.43778228759766,2
